BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
M	|	['0.0000', '0.4569', '0.0000', '0.5430', '0.0001']
M	|	['0.0033', '0.0054', '0.0072', '0.9838', '0.0003']
BI	|	['0.9978', '0.0000', '0.0020', '0.0001', '0.0001']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9998', '0.0000', '0.0000', '0.0000', '0.0002']
BI	|	['0.9998', '0.0000', '0.0000', '0.0000', '0.0002']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9995', '0.0000', '0.0000', '0.0000', '0.0005']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9995', '0.0000', '0.0003', '0.0001', '0.0000']
M	|	['0.0092', '0.0984', '0.0029', '0.8885', '0.0010']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
V	|	['0.0003', '0.0003', '0.0305', '0.0002', '0.9687']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '0.7426', '0.0000', '0.0000', '0.2574']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9504', '0.0000', '0.0490', '0.0006']
M	|	['0.0000', '0.0038', '0.0000', '0.9960', '0.0002']
M	|	['0.0000', '0.0000', '0.0000', '0.9998', '0.0002']
M	|	['0.0023', '0.0084', '0.4028', '0.5391', '0.0474']
CT	|	['0.0007', '0.0016', '0.9896', '0.0019', '0.0061']
CT	|	['0.0002', '0.0033', '0.9902', '0.0048', '0.0015']
M	|	['0.0000', '0.0000', '0.0000', '0.9991', '0.0009']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9999', '0.0000', '0.0001']
CT	|	['0.0003', '0.0003', '0.9976', '0.0005', '0.0013']
CT	|	['0.0000', '0.0000', '0.9981', '0.0018', '0.0001']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0008', '0.0002', '0.9941', '0.0048', '0.0001']
CT	|	['0.0010', '0.0015', '0.9687', '0.0286', '0.0001']
CT	|	['0.0003', '0.0027', '0.9856', '0.0109', '0.0005']
CT	|	['0.0010', '0.0188', '0.8199', '0.1576', '0.0027']
CT	|	['0.0010', '0.0089', '0.8340', '0.1558', '0.0002']
CT	|	['0.0005', '0.0034', '0.9557', '0.0404', '0.0001']
CT	|	['0.0010', '0.0021', '0.9322', '0.0648', '0.0000']
CT	|	['0.0005', '0.0031', '0.9708', '0.0252', '0.0003']
CT	|	['0.0001', '0.0006', '0.9986', '0.0007', '0.0001']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0101', '0.0000', '0.9895', '0.0003', '0.0000']
BI	|	['0.9998', '0.0000', '0.0001', '0.0001', '0.0000']
BI	|	['1.0000', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.7146', '0.1806', '0.0094', '0.0833', '0.0122']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
CT	|	['0.0002', '0.0026', '0.9898', '0.0074', '0.0001']
CT	|	['0.0000', '0.0000', '0.9999', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9960', '0.0040', '0.0000']
CT	|	['0.0023', '0.0016', '0.7367', '0.2594', '0.0000']
CT	|	['0.0011', '0.0022', '0.8529', '0.1438', '0.0000']
CT	|	['0.0001', '0.0028', '0.9939', '0.0030', '0.0002']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9961', '0.0039', '0.0000']
CT	|	['0.0009', '0.0012', '0.9599', '0.0380', '0.0000']
CT	|	['0.0000', '0.0000', '0.9990', '0.0010', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9999', '0.0001', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9999', '0.0001', '0.0000']
CT	|	['0.0000', '0.0000', '0.9989', '0.0011', '0.0000']
CT	|	['0.0000', '0.0000', '0.9998', '0.0000', '0.0002']
CT	|	['0.0000', '0.0000', '0.9997', '0.0000', '0.0003']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9999', '0.0000', '0.0001']
CT	|	['0.0002', '0.0014', '0.9931', '0.0050', '0.0003']
CT	|	['0.0000', '0.0000', '0.9992', '0.0008', '0.0001']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9988', '0.0012', '0.0000']
CT	|	['0.0004', '0.0023', '0.9616', '0.0356', '0.0001']
CT	|	['0.0000', '0.0000', '0.9993', '0.0007', '0.0000']
CT	|	['0.0000', '0.0000', '0.9998', '0.0001', '0.0000']
CT	|	['0.0007', '0.0045', '0.9203', '0.0740', '0.0004']
CT	|	['0.0009', '0.0116', '0.8455', '0.1409', '0.0010']
M	|	['0.0000', '0.0012', '0.0001', '0.9952', '0.0034']
BO	|	['0.0000', '0.9993', '0.0000', '0.0000', '0.0007']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
M	|	['0.0001', '0.0139', '0.0000', '0.9860', '0.0000']
CT	|	['0.0004', '0.0003', '0.9740', '0.0253', '0.0000']
CT	|	['0.0001', '0.0000', '0.9939', '0.0016', '0.0045']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0001', '0.0203', '0.0000', '0.0014', '0.9782']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0001', '0.0166', '0.0000', '0.0015', '0.9818']
V	|	['0.0000', '0.0004', '0.0000', '0.0846', '0.9150']
M	|	['0.0000', '0.0012', '0.0000', '0.9985', '0.0003']
M	|	['0.0015', '0.0262', '0.0056', '0.9665', '0.0002']
BI	|	['0.9974', '0.0001', '0.0009', '0.0013', '0.0002']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9994', '0.0001', '0.0000', '0.0004', '0.0001']
BO	|	['0.0031', '0.9832', '0.0003', '0.0080', '0.0054']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9999', '0.0000', '0.0001', '0.0000']
V	|	['0.0000', '0.0036', '0.0000', '0.0001', '0.9963']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0009', '0.0002', '0.0000', '0.0006', '0.9983']
V	|	['0.0004', '0.0000', '0.0000', '0.0000', '0.9995']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '0.9929', '0.0000', '0.0000', '0.0071']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9827', '0.0000', '0.0052', '0.0121']
M	|	['0.0000', '0.0059', '0.0000', '0.9835', '0.0106']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0001', '0.0128', '0.0000', '0.0000', '0.9871']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0031', '0.0000', '0.0002', '0.9967']
BO	|	['0.0000', '0.9980', '0.0000', '0.0020', '0.0000']
BO	|	['0.0000', '0.9985', '0.0000', '0.0015', '0.0000']
BO	|	['0.0000', '0.9887', '0.0000', '0.0001', '0.0111']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0010', '0.0000', '0.0149', '0.9841']
BO	|	['0.0000', '0.8214', '0.0000', '0.1785', '0.0001']
M	|	['0.0000', '0.2517', '0.0000', '0.7481', '0.0001']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
M	|	['0.0000', '0.0001', '0.0009', '0.9760', '0.0230']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0260', '0.6275', '0.0166', '0.3273', '0.0026']
BI	|	['0.9995', '0.0000', '0.0000', '0.0003', '0.0001']
BI	|	['0.9997', '0.0000', '0.0000', '0.0000', '0.0003']
BI	|	['0.9992', '0.0000', '0.0000', '0.0000', '0.0008']
BI	|	['0.9993', '0.0000', '0.0000', '0.0000', '0.0007']
BI	|	['0.9998', '0.0000', '0.0000', '0.0000', '0.0002']
BI	|	['0.9071', '0.0579', '0.0031', '0.0024', '0.0295']
BO	|	['0.0000', '0.6851', '0.0000', '0.0100', '0.3048']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0112', '0.0000', '0.1197', '0.8690']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
M	|	['0.0000', '0.0084', '0.0002', '0.7534', '0.2379']
V	|	['0.0000', '0.0062', '0.0000', '0.0002', '0.9937']
BO	|	['0.0001', '0.5231', '0.0001', '0.4678', '0.0090']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.1803', '0.0000', '0.0040', '0.8156']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9999', '0.0000', '0.0000', '0.0001']
BO	|	['0.0002', '0.9731', '0.0002', '0.0003', '0.0262']
V	|	['0.0000', '0.0048', '0.0000', '0.0000', '0.9952']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '0.9915', '0.0004', '0.0000', '0.0080']
BO	|	['0.0000', '0.9958', '0.0000', '0.0000', '0.0041']
BO	|	['0.0000', '0.9972', '0.0000', '0.0013', '0.0015']
BO	|	['0.0000', '0.9998', '0.0000', '0.0002', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9946', '0.0009', '0.0001', '0.0040', '0.0004']
BI	|	['1.0000', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9997', '0.0000', '0.0000', '0.0000', '0.0003']
BI	|	['0.9998', '0.0000', '0.0000', '0.0000', '0.0002']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9977', '0.0007', '0.0001', '0.0006', '0.0008']
BO	|	['0.0014', '0.9983', '0.0001', '0.0001', '0.0001']
BO	|	['0.0002', '0.8501', '0.0000', '0.0001', '0.1496']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9997', '0.0000', '0.0003', '0.0000']
BO	|	['0.0000', '0.7587', '0.0000', '0.0002', '0.2410']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
M	|	['0.0001', '0.0006', '0.0002', '0.5681', '0.4309']
M	|	['0.0000', '0.0043', '0.0000', '0.9949', '0.0008']
BO	|	['0.0003', '0.8827', '0.0000', '0.0023', '0.1147']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0003', '0.0001', '0.0666', '0.9330']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0828', '0.0000', '0.0075', '0.9096']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9999', '0.0000', '0.0000', '0.0001']
V	|	['0.0000', '0.0016', '0.0000', '0.0000', '0.9983']
V	|	['0.0009', '0.0000', '0.0000', '0.0001', '0.9990']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0643', '0.0000', '0.0839', '0.8518']
V	|	['0.0001', '0.0005', '0.0000', '0.1679', '0.8315']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0030', '0.0000', '0.0058', '0.9912']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0001', '0.0152', '0.0000', '0.0006', '0.9841']
M	|	['0.0000', '0.0724', '0.0001', '0.9178', '0.0097']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
M	|	['0.0000', '0.3966', '0.0000', '0.6031', '0.0003']
BO	|	['0.0031', '0.9961', '0.0003', '0.0002', '0.0003']
BI	|	['0.9992', '0.0002', '0.0000', '0.0000', '0.0005']
BI	|	['1.0000', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9997', '0.0001', '0.0000', '0.0000', '0.0003']
BI	|	['0.9999', '0.0000', '0.0000', '0.0001', '0.0001']
M	|	['0.1665', '0.0107', '0.0690', '0.7492', '0.0046']
M	|	['0.0000', '0.0021', '0.0000', '0.9957', '0.0021']
BO	|	['0.0002', '0.6931', '0.0002', '0.2865', '0.0200']
V	|	['0.0000', '0.2007', '0.0000', '0.0033', '0.7959']
V	|	['0.0000', '0.0069', '0.0000', '0.0000', '0.9931']
BO	|	['0.0000', '0.9470', '0.0000', '0.0001', '0.0528']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
V	|	['0.0000', '0.0056', '0.0000', '0.0000', '0.9943']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0007', '0.8104', '0.0006', '0.1084', '0.0799']
M	|	['0.0015', '0.2723', '0.0018', '0.6437', '0.0807']
V	|	['0.0002', '0.0005', '0.0003', '0.0284', '0.9707']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.2037', '0.0000', '0.0000', '0.7963']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9998', '0.0000', '0.0000', '0.0002']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9376', '0.0000', '0.0600', '0.0024']
M	|	['0.0000', '0.0074', '0.0000', '0.9822', '0.0103']
M	|	['0.0002', '0.0293', '0.0000', '0.9691', '0.0014']
M	|	['0.0001', '0.3075', '0.0001', '0.3895', '0.3029']
V	|	['0.0000', '0.0022', '0.0000', '0.0000', '0.9978']
BO	|	['0.0001', '0.5606', '0.0000', '0.0013', '0.4380']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
V	|	['0.0000', '0.0085', '0.0000', '0.0000', '0.9914']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
M	|	['0.0008', '0.0410', '0.0020', '0.6993', '0.2569']
V	|	['0.0000', '0.0004', '0.0000', '0.0353', '0.9643']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0010', '0.2103', '0.0000', '0.0001', '0.7885']
BO	|	['0.0005', '0.9984', '0.0000', '0.0001', '0.0010']
BI	|	['0.9374', '0.0571', '0.0006', '0.0027', '0.0021']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9998', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9998', '0.0000', '0.0000', '0.0001', '0.0000']
BI	|	['0.5711', '0.0054', '0.3611', '0.0607', '0.0017']
V	|	['0.0252', '0.0026', '0.0031', '0.0032', '0.9659']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.9302', '0.0000', '0.0000', '0.0697']
V	|	['0.0018', '0.0003', '0.0000', '0.0001', '0.9977']
BO	|	['0.0000', '0.9632', '0.0000', '0.0001', '0.0366']
BO	|	['0.0000', '0.9998', '0.0000', '0.0001', '0.0001']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
BO	|	['0.0000', '0.8154', '0.0000', '0.0001', '0.1845']
V	|	['0.0003', '0.0285', '0.0001', '0.0091', '0.9620']
M	|	['0.0000', '0.0661', '0.0000', '0.9333', '0.0006']
BO	|	['0.0000', '0.9679', '0.0000', '0.0321', '0.0001']
M	|	['0.0000', '0.0000', '0.0000', '1.0000', '0.0000']
CT	|	['0.0000', '0.0000', '0.9999', '0.0001', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
BI	|	['0.8072', '0.0003', '0.1917', '0.0008', '0.0000']
BI	|	['1.0000', '0.0000', '0.0000', '0.0000', '0.0000']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9999', '0.0001', '0.0000', '0.0000', '0.0000']
BI	|	['0.9999', '0.0000', '0.0000', '0.0000', '0.0001']
BI	|	['0.9997', '0.0000', '0.0000', '0.0000', '0.0003']
BI	|	['0.9996', '0.0000', '0.0000', '0.0003', '0.0001']
CT	|	['0.0396', '0.0000', '0.9603', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
V	|	['0.0001', '0.0001', '0.0014', '0.0119', '0.9866']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '0.9953', '0.0000', '0.0000', '0.0047']
BO	|	['0.0000', '1.0000', '0.0000', '0.0000', '0.0000']
M	|	['0.0000', '0.3437', '0.0001', '0.6546', '0.0015']
CT	|	['0.0000', '0.0000', '0.9987', '0.0013', '0.0000']
CT	|	['0.0000', '0.0000', '1.0000', '0.0000', '0.0000']
CT	|	['0.0150', '0.0179', '0.5479', '0.1821', '0.2370']
V	|	['0.0000', '0.0015', '0.0000', '0.0159', '0.9826']
V	|	['0.0000', '0.0676', '0.0000', '0.0002', '0.9322']
BO	|	['0.0002', '0.4495', '0.0000', '0.0137', '0.5366']
BO	|	['0.0005', '0.4119', '0.0004', '0.0417', '0.5455']
V	|	['0.0001', '0.0640', '0.0001', '0.0368', '0.8990']
V	|	['0.0000', '0.0000', '0.0000', '0.0000', '1.0000']
BO	|	['0.0000', '0.9992', '0.0000', '0.0004', '0.0004']
V	|	['0.0000', '0.0093', '0.0000', '0.0000', '0.9906']
