Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
source10_segment_113.wav,-162.22229,176.40785,-16.567516,13.490916,7.1987557,833.909,15.276402674897074,12.907342347743263,0.5347833,0.064022,0.0024254196,2042.417502634947,3094.9326802522623,0.03765378053160919,26.917448842101273,7.6924586
source10_segment_114.wav,-204.47658,152.42442,-14.742391,22.875452,9.527163,2360.777,15.469488890758957,15.163848289142981,0.51506084,0.07102343,0.006197242,2552.627178089039,3540.3778460017998,0.05140422952586207,22.344758445450854,8.225652
source10_segment_115.wav,-193.54482,154.81354,-10.431551,16.715124,9.5285845,1394.4758,14.886635636578735,13.000486159872041,0.5380144,0.06266204,0.0081896,2601.7782409503234,3688.6131849110566,0.05041644216954023,23.63627080379237,8.056134
source10_segment_116.wav,-184.66602,169.93518,-15.296447,15.28917,1.1193929,740.58594,15.331668302503187,13.0443047762791,0.5038455,0.06945174,0.004373573,2254.915318993393,3181.3503180557564,0.05297570941091954,13.528411938959593,6.8254986
source10_segment_117.wav,-84.74222,58.989674,-61.08781,-18.041391,1.2042944,282.3708,14.414885879181867,9.121317926607743,0.5144768,0.0407526,0.05649975,5379.354423824982,5113.9534566855355,0.15068247126436782,12.17429883680118,3.7533042
source10_segment_119.wav,-123.351555,166.61143,-23.712818,19.949286,7.7689905,1190.8574,15.693835442760818,12.763537084559493,0.4526054,0.07921868,0.004761953,2159.298341262129,3104.169767317927,0.036458333333333336,52.67099311748638,9.89392
source10_segment_12.wav,-205.5496,163.84766,-15.553649,24.620432,13.430187,738.0211,15.670394746407469,12.143112222021347,0.5417308,0.061633307,0.0032571408,2241.340440515283,3298.982110006047,0.0463586566091954,7.138103138327039,6.4173107
source10_segment_120.wav,-283.09506,147.24782,-3.1508017,15.039635,7.8553433,2289.7932,15.115397615160614,13.156545291097045,0.5113078,0.05969709,0.010295938,2856.18070864223,3989.4519339628055,0.05097768498563218,8.136510101179296,7.915065
source10_segment_121.wav,-182.32341,67.38049,-48.54188,-6.4162836,7.083,1919.8809,14.645575245327468,11.651687853745708,0.53904015,0.05420569,0.05292506,5283.870788116619,5172.488253192174,0.15216415229885058,3.015068182608683,4.224472
source10_segment_122.wav,-269.77936,139.35211,-12.502652,17.439213,-2.0729885,628.4342,15.594900889629892,11.474356638778733,0.47224283,0.06675459,0.010597048,2880.773083942491,3779.4696287735883,0.05883508441091954,1.366752942873305,6.5619607
source10_segment_123.wav,-258.10403,125.64698,-25.24003,25.118898,-5.1511636,576.6735,15.086351230793536,11.408629852598702,0.49693525,0.0633497,0.013421213,3308.8831847712313,3834.5989790329363,0.07729997306034483,1.1621265950628874,5.742748
source10_segment_124.wav,-147.47502,155.32326,-29.071266,27.640383,11.354913,268.50754,15.428544822766943,10.367844530609093,0.5566632,0.056819856,0.003640451,2466.7029490889868,3282.3226378613267,0.057112068965517244,11.699833936703989,5.9257827
source10_segment_125.wav,-165.28969,145.56233,-19.662916,35.774155,5.918121,579.92267,15.150577645328351,9.560050008020179,0.5345531,0.0560631,0.0051797787,2680.753678123194,3563.1461019926396,0.05472117456896552,10.02795445457144,6.598193
source10_segment_126.wav,-211.24867,101.11552,-41.93832,7.5467024,6.547329,1649.2103,15.204537954305565,11.155114493473274,0.52926743,0.06302139,0.026468325,3976.95329572891,4256.628345479462,0.1025110003591954,3.0057275903954928,4.8246813
source10_segment_127.wav,-121.59535,68.93916,-52.58371,-15.953199,2.7897508,939.5625,14.950156262137126,9.243854771309472,0.57219535,0.04203753,0.05173363,5206.454556590236,5039.4097502569475,0.14918956537356323,7.043451986420965,3.952977
source10_segment_128.wav,-255.18845,112.698616,-27.024574,32.350117,-6.0531173,612.8456,14.830005543458665,11.199971215374225,0.5028166,0.06538154,0.019757513,3699.2425087553183,3919.3880810529795,0.09591078484195402,1.374392129513139,5.713903
source10_segment_129.wav,-292.40204,132.51115,-20.239447,17.316048,0.05383803,522.41345,15.213750121239626,11.112535787504275,0.45737588,0.06889527,0.010376776,3062.6217476188394,3907.3550810680904,0.06583939475574713,0.8427571427733825,6.7832446
source10_segment_13.wav,-96.51868,57.679405,-66.24791,-18.72671,4.844182,226.31438,14.603860029385327,7.734779650583341,0.5186296,0.043059614,0.044751823,5269.7928827912265,4979.735388582875,0.15514435165229884,10.594598888225768,3.9846892
source10_segment_130.wav,-268.6976,126.268845,-26.951868,19.657154,-3.895057,629.18823,14.881232333230264,13.393596060638922,0.5199205,0.06910434,0.015624707,3333.77906756636,3951.8075725480453,0.0761157507183908,0.8789921911390273,5.70978
source10_segment_131.wav,-144.27907,160.15645,-29.773806,26.735971,11.822566,214.73718,15.460590562604201,9.578472955672755,0.56426156,0.05424853,0.0031725874,2389.2893940856075,3196.9660888912,0.05588855962643678,12.895028446068869,5.805458
source10_segment_132.wav,-239.2358,133.54182,-24.80132,30.656635,-7.463519,953.5585,16.18143152711005,15.536274906755844,0.47977605,0.07699851,0.0122670205,3132.05018477035,3522.2514814886367,0.07801836386494253,3.0647705139301586,6.1123347
source10_segment_133.wav,-159.14145,58.06031,-63.92628,-9.291359,-0.17519353,1068.749,14.67633546379231,10.68083937942896,0.5214427,0.036347236,0.047913995,5260.076637387069,4853.957653037382,0.1591852999281609,4.225846629670547,3.891635
source10_segment_134.wav,-191.57207,89.36853,-41.81698,2.400285,-1.5769455,1414.2198,14.921464353944595,11.709532589650575,0.49644852,0.06510184,0.038913142,4562.477216194549,4586.973054688569,0.11772629310344827,2.9777373956527153,5.0269814
source10_segment_135.wav,-273.47394,125.15789,-23.137957,23.277962,-2.496905,440.919,14.542118083422436,11.533234652074782,0.46452942,0.07518276,0.014149934,3291.295688876512,3940.1984258622597,0.06580572018678162,0.8978774928773156,6.8419385
source10_segment_136.wav,-292.17752,127.58768,-17.873358,19.212378,3.470546,584.7128,14.78751550745622,11.526867983871117,0.48296973,0.06872065,0.017203597,3232.5092750409244,4012.3135362465987,0.06512100395114942,0.8254535664142125,6.460293
source10_segment_137.wav,-169.09909,144.97296,-28.084414,27.350075,2.9097192,786.49963,15.234793610889946,10.676923944533508,0.5566952,0.058834583,0.010331031,2831.668344452964,3444.65329220433,0.06670932112068965,10.497146161386173,5.7482653
source10_segment_138.wav,-165.57309,156.80916,-25.360966,29.157957,13.898794,239.89963,15.824121955747867,11.16750119706019,0.5348203,0.056826722,0.003557012,2422.8316894159516,3265.789687775016,0.05541150323275862,9.581199266118768,6.1516647
source10_segment_14.wav,-347.50708,73.852356,-13.419972,15.34917,-4.8886623,2003.0176,13.72948705941032,9.489088740280598,0.5073541,0.06457164,0.07161946,5601.158609267964,5448.292652704086,0.1483757632902299,0.4588022468331663,5.2939167
source10_segment_140.wav,-132.98724,53.733795,-66.276924,-16.457281,4.050247,358.31616,14.421863580675714,10.776235844470051,0.56765205,0.033784043,0.053796474,5418.387747975101,5026.499986267818,0.1607006555316092,5.080145658381456,3.444499
source10_segment_141.wav,-189.28267,86.01812,-36.01405,-5.177805,6.182532,2343.8035,14.647053713931102,10.546253988167738,0.5240919,0.05713446,0.042691987,4737.058991373862,4871.89297389385,0.12476989044540229,3.8917226363027284,5.014729
source10_segment_142.wav,-174.12248,153.48087,-26.153864,25.953993,13.723395,1915.9631,15.65799753246255,13.686426316116348,0.47777542,0.07512329,0.004116482,2504.430159307888,3390.740811180773,0.04850821659482758,27.18470408045014,7.4086695
source10_segment_144.wav,-195.41588,160.19376,-18.726385,15.719161,6.5466914,3263.4429,15.401280877987125,13.006852453277203,0.5478608,0.06537448,0.0061958,2525.614371406928,3423.4906534603783,0.046285695043103446,21.882197504895444,7.57471
source10_segment_145.wav,-204.87495,174.44058,-7.8360686,18.56428,5.557306,2510.416,15.145003184489823,11.59292515387976,0.53650784,0.07088253,0.004180366,2086.538990442803,3198.8652908331005,0.034572557471264365,30.095153651932375,8.726457
source10_segment_146.wav,-193.61696,174.53862,-10.469338,23.878948,13.5607815,1319.086,15.771156531403927,17.164009036360763,0.51186544,0.07225903,0.0019553918,1912.8940287980652,3029.0288322349998,0.0319964529454023,30.83033618023027,9.308335
source10_segment_147.wav,-160.37349,187.22638,-16.163445,18.676384,2.0729327,1056.0253,15.692708767787334,11.765872113810815,0.51811683,0.06816872,0.0021990002,1773.3077480610377,2691.5173719149498,0.03076171875,36.80699731788539,9.201639
source10_segment_150.wav,-135.28183,85.73317,-39.489796,-9.257821,0.4044734,2779.9836,14.30649879515757,10.155680283221793,0.5144889,0.060857203,0.046955768,4752.754445649379,4767.162925832605,0.13381712464080459,13.712676761085113,5.220267
source10_segment_151.wav,-111.94258,153.43538,-29.500555,24.67951,-7.2193303,861.119,15.4580991656561,12.475007715413069,0.48194918,0.07611554,0.008242591,2723.3965243976227,3216.5632520305494,0.06928542564655173,41.494221277120445,6.8545938
source10_segment_152.wav,-259.06665,111.91807,-15.5822315,29.478897,2.572041,2178.9402,14.896379545484058,14.157517848358292,0.55126554,0.06529961,0.02774741,3956.686705570156,4210.520667044476,0.10830302622126436,2.329715442520733,5.918661
source10_segment_153.wav,-155.22438,166.30916,-18.744888,23.598396,3.8506396,1018.19745,15.22294575432311,14.621780833928048,0.49196503,0.08084365,0.0038834838,2161.5034675433435,3107.578719806504,0.04063397988505747,35.38716709379085,9.958381
source10_segment_154.wav,-178.68637,158.45699,-16.283468,29.79217,16.095015,1956.4467,15.741422308333393,13.030892280533847,0.5056456,0.08319061,0.0033845922,2317.176572344038,3305.3073334821643,0.039646192528735635,30.9527240531476,8.998483
source10_segment_155.wav,-157.72722,186.03119,-16.411905,20.82841,6.4769554,544.96796,15.909028644149485,11.532189293091927,0.45387474,0.07829163,0.002127495,1779.8204021698498,2730.442230814256,0.033483746408045974,37.108212267156325,9.642725
source10_segment_157.wav,-159.98021,187.53543,-18.3614,15.233324,-1.6701821,1039.6108,15.559425719049269,11.085236962493505,0.5260075,0.06377302,0.002229742,1836.232660066663,2699.2216436851418,0.036722117456896554,34.89073530364932,8.135662
source10_segment_158.wav,-211.27205,171.9839,-9.925521,19.125141,12.995861,1509.4258,15.699524350546913,10.663083730476632,0.5542767,0.06953403,0.002750323,1993.301871649211,3144.6890750875646,0.033506196120689655,18.06823946082846,9.553525
source10_segment_159.wav,-211.58684,164.64224,-16.050869,13.602076,9.940274,1373.9382,15.533720471769524,12.638157889359864,0.5265805,0.07021938,0.0056708343,2290.2737615932447,3293.836755734759,0.047088272270114945,14.040792295536985,7.2387915
source10_segment_16.wav,-362.96915,83.82184,-9.000362,35.5942,-3.0644042,510.61273,14.664255719545835,10.10929707214134,0.58251935,0.056233212,0.042715307,4941.232866467396,5005.082527926935,0.11586857938218391,0.06534765665069481,6.5472817
source10_segment_160.wav,-68.36208,49.863613,-59.213436,-21.793411,1.776037,262.13922,14.614895012092786,10.30255452658274,0.49577272,0.03513046,0.064117685,5753.8032209542025,5323.403043520588,0.16402321300287356,17.28826848402447,3.9833894
source10_segment_161.wav,-210.41298,90.07795,-37.81265,3.99448,-7.1898317,2510.1172,14.57511926585889,11.452769099558685,0.4542128,0.06881862,0.040394407,4588.799661384854,4557.6578257737765,0.12181775323275862,4.939217425468297,5.632117
source10_segment_163.wav,-282.0176,115.701225,-24.606007,15.674197,-1.3553675,1233.5558,14.987089342497967,11.533635709100821,0.49548945,0.05850957,0.023789981,3722.3792786268036,4190.05785005583,0.08712733477011494,1.6031595970573969,5.165674
source10_segment_164.wav,-159.08409,152.87915,-31.674263,23.499266,11.740393,179.00696,16.062513186647458,10.865507265559126,0.55370814,0.0492529,0.0051776655,2599.1894033432454,3281.7212610251618,0.06794405531609195,8.015831645642747,5.336473
source10_segment_165.wav,-192.43074,143.98021,-25.492134,24.983683,2.7031956,906.7668,15.702786461991764,10.415972838071275,0.5272732,0.064995885,0.00835299,2816.0966118620704,3500.1304082156717,0.07191204202586207,5.9423269356326385,5.674165
source10_segment_166.wav,-171.6267,57.111855,-52.659122,-11.018068,-0.43477964,2491.702,14.67339867005697,9.008954476743869,0.5251649,0.05300371,0.06090276,5572.5577122635505,5199.760644761208,0.1578607668821839,5.016084170345798,4.4652715
source10_segment_167.wav,-182.3005,64.260284,-52.21742,-9.1182375,-4.0129333,2104.0227,14.782072242227295,12.254410844046282,0.48640192,0.05745275,0.057203,5337.107538370625,4928.18027398107,0.15382543103448276,4.555436164716721,4.5038357
source10_segment_168.wav,-323.64355,91.90178,-33.226315,13.081224,-3.633355,768.25806,14.925825251897503,12.369401593879942,0.4466364,0.060851928,0.03709625,4440.041306366986,4605.371805044632,0.10429575251436782,0.23887440629001988,5.509096
source10_segment_169.wav,-320.07462,80.52852,-36.446423,20.992624,-5.322478,482.00946,15.305512249868318,12.680325050136984,0.356612,0.05479553,0.040746186,4763.214936497397,4578.060362055084,0.11257408405172414,0.1449936830271789,6.3289485
source10_segment_17.wav,-249.20232,134.07243,-23.527802,19.94393,4.746919,1985.8785,15.024651938036438,10.698094117460636,0.49286556,0.06866533,0.015181033,3247.867070440038,3913.4445238428984,0.07216460129310345,5.266465048359524,6.5625696
source10_segment_170.wav,-326.79742,68.17861,-37.35731,16.973576,-21.740948,631.5464,15.03167775793837,12.256867655140686,0.4324888,0.070047766,0.055965792,5292.044263429656,4732.463483672482,0.13965966235632185,0.15264133188464393,5.498729
source10_segment_171.wav,-192.67015,148.171,-28.132664,23.501705,2.8363335,654.19574,15.38653644024001,14.632706515691906,0.5149,0.056872774,0.0070799543,2689.4918927402077,3346.8186714713315,0.07014973958333333,6.397325081147813,5.9569464
source10_segment_172.wav,-153.4111,161.8726,-28.39698,23.002827,12.995962,119.499855,15.945665087345958,9.28404362230708,0.53225,0.05094562,0.0029731516,2335.52428131856,3153.167515395363,0.05679216056034483,10.797601027317302,5.726703
source10_segment_173.wav,-261.1963,123.96124,-25.814268,24.307463,0.9787056,796.0555,15.669861547885239,11.930678826269432,0.48121417,0.07286122,0.019792624,3465.166133318309,3901.9783538648912,0.07930360991379311,1.6163520414995922,5.5818286
source10_segment_174.wav,-145.74673,54.723858,-58.026,-17.641129,1.036511,1299.4688,14.408104467170016,8.804595135557312,0.53634197,0.04521556,0.06131336,5584.257662991473,5190.424590992368,0.16116087464080459,5.227181831019462,3.8135703
source10_segment_175.wav,-215.14455,48.38019,-53.402176,-2.0680618,-8.303208,2901.7546,14.519219625441783,12.52449212899947,0.5132808,0.051448897,0.07206191,5885.643728626789,5008.56661608976,0.1858611709770115,3.661616808411832,3.7584171
source10_segment_176.wav,-296.09888,106.51555,-29.2568,20.956133,-5.3347106,481.21143,14.839074398673295,11.149894283553243,0.46691534,0.080879115,0.020723261,3878.0091767118715,4259.283443393182,0.0987169989224138,0.3261095067120098,6.064204
source10_segment_177.wav,-313.1844,102.40775,-29.501572,19.223125,-3.5828893,665.9713,14.432551527251723,11.020718847061767,0.46154872,0.07565881,0.026809746,4103.217988293397,4384.326112346198,0.10249416307471264,0.2586977428762038,5.988744
source10_segment_178.wav,-334.97156,109.56857,-18.436895,13.141982,-1.5723888,388.54297,14.394666889352582,9.059962174750913,0.4650174,0.06894702,0.02782139,4006.176270714832,4665.871463687092,0.08686355064655173,0.14486018720088323,6.0418043
source10_segment_179.wav,-197.06679,142.29611,-27.62978,26.806282,6.184129,951.8126,15.450929481867005,12.837492271879416,0.54395527,0.060592204,0.008811394,2843.359853664292,3457.169951065224,0.06972880747126436,6.667559511308165,6.855445
source10_segment_18.wav,-166.30586,171.57181,-22.253382,18.747381,13.744473,327.70337,15.50504035955912,8.395290276831398,0.5110795,0.058169723,0.002003458,2112.422477619734,3080.747065574535,0.049041397270114945,12.264725832607748,6.2086644
source10_segment_180.wav,-173.56482,153.32104,-26.865063,29.661406,12.74944,320.59567,15.948164783320252,10.83154873774248,0.5472523,0.060456943,0.004819562,2559.811219650725,3307.4442621913895,0.06476742097701149,7.098535318810471,5.698808
source10_segment_181.wav,-235.50258,127.38682,-29.859358,10.295893,9.125456,1346.4175,15.390571340275027,11.520894880991127,0.5114652,0.06209603,0.016954586,3333.6047060016126,3946.1551907230187,0.0859936242816092,2.4569158878963377,5.6670804
source10_segment_182.wav,-123.01353,62.852066,-55.937984,-18.019543,2.5834792,1312.2986,14.571592233926836,9.205018570219893,0.51217276,0.050047357,0.050578184,5302.860120336362,5093.688851493031,0.1527702945402299,8.648899666485889,4.071472
source10_segment_183.wav,-193.07541,155.64076,-24.822533,21.75788,14.44607,1696.446,15.555638606091119,15.313281736467683,0.48544192,0.07057687,0.009556458,2572.0117201194626,3252.272683466592,0.05865548670977012,20.91679458398738,7.0986714
source10_segment_185.wav,-163.5763,178.51405,-18.075794,12.923102,3.0795562,1501.4274,15.01088963976745,13.661772621504335,0.5019392,0.06944087,0.0029971418,2019.8216729313888,2953.7522342758507,0.0373114224137931,29.957922579909035,7.929659
source10_segment_186.wav,-161.86386,192.36205,-22.15065,12.089739,8.921645,458.264,15.977034822224239,11.26917248628719,0.5227743,0.06282948,0.0010414964,1684.049212716671,2623.0557563300695,0.0317102191091954,31.176960849865324,8.844788
source10_segment_187.wav,-184.62848,177.99767,-15.38007,15.527236,-1.8492695,1442.2255,15.714290707216666,16.881499426758598,0.4738301,0.08083322,0.0029802371,2004.5573898800765,2931.9483504610484,0.04079112787356322,32.15179115604351,9.057964
source10_segment_188.wav,-227.99306,164.4064,-17.374348,11.579848,7.7135353,2798.6606,15.044601281696714,12.503299995237148,0.5370019,0.064910635,0.012011621,2531.774405599672,3409.440225524616,0.048828125,22.64344319912761,8.142765
source10_segment_189.wav,-193.42578,180.81583,-13.321271,21.283821,11.7209425,905.94025,16.64373193444181,15.669252110465255,0.44494462,0.084191285,0.00075909856,1659.8684318087037,2787.1362500034134,0.021798670977011495,33.610230815106995,11.715447
source10_segment_19.wav,-171.55246,104.753685,-38.372402,-3.4881852,7.0189433,2278.8716,14.829334457487931,11.51588338824394,0.5037725,0.05809482,0.028075164,3992.8847244363137,4442.74395515641,0.10327990301724138,6.458867316268858,5.207994
source10_segment_190.wav,-146.06862,107.98723,-44.448563,1.2331432,11.993954,1484.8907,14.947032385564453,12.165647616797466,0.52645284,0.06314976,0.03051571,3895.480880698138,4141.022924777117,0.10712441630747127,14.096671963272067,5.8946505
source10_segment_191.wav,-136.2175,84.51819,-38.307495,-9.8454075,3.4333475,2789.5679,14.406449347401628,13.2167209778833,0.505446,0.050822776,0.054336686,4929.760303667745,4779.172275273916,0.14471646012931033,17.1682060960508,5.601367
source10_segment_192.wav,-137.65854,148.3609,-24.762045,32.09767,5.20388,1192.9307,16.007893464771787,16.660884816906762,0.48507893,0.0805132,0.01165666,2780.544638376435,3229.2662205458632,0.07504938936781609,36.24361821272642,8.570551
source10_segment_193.wav,-201.67007,174.64706,-10.243561,29.497713,20.526857,1665.3802,15.905763179290032,14.432457662591332,0.5239381,0.07749922,0.002797959,1828.7895935387398,2908.3990576221986,0.031188263290229886,28.134030612444,10.064265
source10_segment_194.wav,-162.78038,184.13448,-13.526111,21.362228,10.555453,1104.8304,16.610998566322877,12.502730617667954,0.47729957,0.066710226,0.0006517716,1674.73472076073,2797.07267423488,0.021540499281609195,41.03977888220157,10.95345
source10_segment_195.wav,-201.12238,160.44774,-19.180782,23.10442,12.849419,1551.8309,15.122006854527495,11.750058255366454,0.58568805,0.05041523,0.004603684,2449.762630237988,3324.1980812802326,0.05377267420977012,12.385248885748402,6.6358466
source10_segment_197.wav,-204.67636,149.87154,-13.193157,36.747066,16.940647,689.1264,16.06767675674537,17.117312580921244,0.50832963,0.08385395,0.0065985904,2524.793020409279,3435.128256500338,0.05459770114942529,15.710393114941398,9.803368
source10_segment_198.wav,-155.78836,89.208145,-46.4636,-7.756031,7.6652207,1693.3796,15.1319886896669,12.072993196621969,0.5372215,0.051489104,0.04083072,4539.847426555259,4596.871539893075,0.12806438577586207,5.458155108906458,4.461791
source10_segment_199.wav,-160.3707,77.43458,-41.415024,-11.299398,-1.3616838,2397.4468,14.306133538617658,9.634401086594094,0.5156556,0.057856113,0.05214096,5115.186740439822,4992.050462552226,0.15195088002873564,6.580933752868088,4.3994627
source10_segment_2.wav,-92.85418,56.935368,-63.522457,-25.665033,3.6006587,540.93097,14.316326335636516,10.485792048273126,0.5345865,0.039695513,0.051425938,5436.168661748513,5168.334406523008,0.15259069683908047,13.079880127155711,3.9583683
source10_segment_20.wav,-158.84088,60.96571,-54.866714,-17.375645,-1.3007599,2883.009,14.591777500927574,12.811993474275436,0.54291767,0.046438936,0.05439625,5409.300290660363,5150.974836127435,0.15370195761494254,8.133397614890225,3.8911216
source10_segment_200.wav,-160.105,165.60324,-17.208212,18.944958,5.2761436,1250.9412,15.325906467863701,14.166654247842569,0.4673563,0.08582828,0.0059145023,2283.650202693801,3203.719499964594,0.04665611530172414,30.35094212314297,8.428515
source10_segment_201.wav,-145.3572,168.10318,-24.062096,20.227945,10.398403,716.50085,15.631180035110242,15.030353004076787,0.5133485,0.080353744,0.0040406506,2206.66857381917,3103.646824483271,0.040948275862068964,34.76543956686543,9.012911
source10_segment_202.wav,-275.1194,156.28319,2.5876992,25.821224,21.486738,1401.1288,16.01422441815944,15.104883013303468,0.5225589,0.07042852,0.0071453047,2426.3630572089373,3653.199285504528,0.04167227909482758,13.256784550861774,9.638588
source10_segment_203.wav,-261.6045,147.55418,-9.503159,26.24676,11.172065,923.1213,15.503950531196866,12.727788739041724,0.58151263,0.059879918,0.0060031805,2669.462075262784,3705.887905034109,0.05646102729885057,3.5577036847839554,7.5115376
source10_segment_204.wav,-197.905,178.33766,-11.146199,16.881123,13.435228,1432.454,15.449958302050504,14.732191872858294,0.54564023,0.07212593,0.0027120037,1924.9628661504107,3024.138913335487,0.035229211566091954,26.24821784500722,9.256287
source10_segment_206.wav,-208.03206,178.19919,-13.804095,12.383101,12.763893,786.389,15.48974668341106,12.234912378094501,0.5017927,0.07203074,0.001789816,1935.1593644212708,3066.4305132643017,0.03577922952586207,20.87696802740475,9.489523
source10_segment_207.wav,-128.688,59.134254,-51.805416,-8.938266,8.42553,926.6278,14.95459271744937,8.814696313112046,0.54376626,0.033868324,0.06298841,5596.523730873015,5233.5694833517955,0.16414107399425287,5.571535946925122,3.5756576
source10_segment_208.wav,-219.78416,110.27438,-29.571424,-6.9974036,0.9328466,2231.901,15.288636710963477,12.862817217153978,0.48954305,0.07302926,0.031657793,4041.727336548703,4443.615703911994,0.10688308189655173,2.9816868985017946,5.5420537
source10_segment_209.wav,-307.2559,125.934006,-20.509075,8.163608,-6.123709,411.27393,14.448414627331845,11.214593841779985,0.5029205,0.066421725,0.017048597,3450.948386791393,4253.881944351341,0.07265288254310345,0.2898816206853169,5.6994104
source10_segment_21.wav,-332.57825,118.243065,-15.101498,4.681322,-13.505615,658.96875,14.57548660242222,11.489578529807002,0.4568435,0.07464814,0.02857067,3856.557664306173,4535.04943134567,0.09528219288793104,0.42734600439387765,6.2701235
source10_segment_210.wav,-292.92242,115.4117,-28.325361,11.152599,-13.072673,612.33984,14.932496929559838,10.512687809593231,0.47064218,0.06794392,0.020415517,3693.947995561345,4098.139490276384,0.09014120869252873,0.45781455328957193,5.5469146
source10_segment_211.wav,-198.01768,135.08981,-30.507116,24.924948,4.1207604,1103.5771,15.499932494147926,11.704302057771484,0.51322436,0.058884934,0.013906436,3096.883545338674,3644.9514995514455,0.07072781968390805,6.7839581103554005,5.7302675
source10_segment_212.wav,-163.48932,166.914,-30.252264,18.166698,17.71071,171.73367,16.214409977289005,11.384325532442578,0.5325852,0.056285802,0.0023174796,2255.6441521591714,3068.960778339269,0.05568651221264368,10.174929762592894,5.672553
source10_segment_213.wav,-293.3027,100.475426,-21.999424,36.91689,-0.81782573,1508.0024,15.06010730032835,15.896568700810308,0.5072227,0.076385535,0.03412645,4208.565500209849,4177.879974759876,0.10416666666666667,1.7174912518041068,6.701578
