Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source7_segment_946.wav,-217.54483,143.04478,2.550452,20.260994,13.042118,2364.2915,14.526935803924149,10.263535802621858,0.5983514,0.055776343,0.026972892,3117.639846415112,4083.785947728749,0.0626010237068965,12.708433728848147,8.683477,breathing
source7_segment_947.wav,-142.93898,77.11417,-15.101571,-13.37862,-1.4366366,1624.1843,13.942089623708195,7.978185349962942,0.5641993,0.039108824,0.13002251,6217.395671828269,5374.396830496746,0.2138784123563218,6.834138447171174,4.4461546,breathing
source7_segment_948.wav,-368.34772,120.58623,10.608765,7.893144,-9.892395,350.3291,13.755504430613724,7.756232697542536,0.57221997,0.04400288,0.021490807,3877.502737178935,5165.226730439688,0.0778668283045977,0.7096923319461373,6.9960985,noise
source7_segment_949.wav,-195.57916,157.06737,-2.7161565,30.102781,8.985926,2120.962,14.554351353254557,10.066378873140106,0.6146323,0.049312916,0.0077523864,2455.537076045508,3657.004897575162,0.0455785290948275,20.92401960334401,7.6436915,breathing
source7_segment_952.wav,-184.6459,48.066154,-17.748053,-13.288228,-1.0956212,1767.075,14.067844394749542,8.841441446331231,0.5812084,0.031445134,0.15050998,7262.513325923648,5993.843985828533,0.2483667834051724,1.513964672885146,4.3177643,breathing
source7_segment_953.wav,-284.85822,99.65764,3.2157943,2.8070834,-0.8438526,3464.429,13.557856507822503,9.808758807191625,0.59291226,0.054490577,0.07353735,4998.362701060813,5334.605760704978,0.1388234105603448,2.405835109202977,6.0368395,breathing
source7_segment_954.wav,-398.6855,100.35063,12.784415,15.74523,-8.960553,71.968094,13.634191832139738,9.727384941077537,0.5536616,0.036770847,0.04097321,4903.473788917691,5714.750083444495,0.119415633979885,0.0214148415629402,6.370452,noise
source7_segment_955.wav,-394.16818,100.1266,9.292151,13.661245,-9.073071,81.36738,13.772716805368535,7.842940604127031,0.5539209,0.0340308,0.04168374,4914.055431059121,5674.672559237317,0.1252918462643678,0.0230984943084461,6.052828,noise
source7_segment_956.wav,-402.19534,94.91524,8.663189,15.457282,-8.058542,63.754433,13.523056489782665,7.970737751135227,0.5166983,0.03169165,0.052527245,5175.7859390943,5753.337699617237,0.1364212913074712,0.0159701843277653,5.833957,noise
source7_segment_957.wav,-401.3812,95.396454,7.19147,13.104412,-5.3378167,51.2806,13.401904924380627,7.436999187171822,0.55665755,0.02533917,0.053793386,5154.576441887743,5784.257708443732,0.1297817887931034,0.0160409721863493,6.053514,noise
source7_segment_958.wav,-403.44638,93.10471,3.4954119,10.623491,-6.3535347,61.845284,13.073344402906336,7.473485694990425,0.55643916,0.030532248,0.06366826,5284.573458414016,5781.786443105807,0.1360396461925287,0.0130729337055989,5.5387583,noise
source7_segment_959.wav,-399.74466,95.545616,5.385278,11.998201,-6.878664,43.852592,13.21771041104584,8.138601098870783,0.53228325,0.031377435,0.054690085,5129.043759664362,5745.32942200988,0.1285919540229885,0.0152949103008891,5.684162,noise
source7_segment_960.wav,-297.61243,124.71641,-2.6783688,20.475151,2.154575,3234.6292,14.284135900726154,11.966766194141004,0.58721715,0.041985545,0.028669154,3789.633217891062,4664.369277136164,0.0924310793821839,6.637040703212896,7.0077186,breathing
source7_segment_962.wav,-185.35326,51.177242,-15.981751,-11.870206,-1.0163065,2094.4094,13.836459717609642,10.207609028115922,0.60442007,0.034658235,0.16298632,7117.13296764375,5983.544276769048,0.2407731681034483,1.5547947419613513,4.6533504,breathing
source7_segment_963.wav,-327.683,85.68535,2.0791376,2.4230971,-6.253528,2783.2632,13.658485881828694,9.601587467736085,0.57593757,0.035996843,0.085191175,5638.292331582705,5818.600256479798,0.1494870240660919,0.4271148320319766,5.4810944,noise
source7_segment_964.wav,-399.62463,100.39527,9.86597,12.6128845,-4.8875995,58.300587,13.3131521747061,7.491152947722595,0.5875874,0.032597326,0.04523306,4944.552801517133,5761.241312504626,0.1083759877873563,0.0207446164672257,6.695045,noise
