Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC_Var,MFCC_Skew,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
source10_segment_121.wav,-182.32341,67.38049,-48.54188,-6.4162836,7.083,5.424261,-4.979984,4.6651897,-5.0932145,4.959566,3.0560927,-4.2075534,-3.081849,783.09076,0.04810278,14.645575245327468,11.651687853745708,0.53904015,0.05420569,0.05292506,5283.870788116619,5172.488253192174,0.15216415229885058,3.015068182608683,4.224472
source10_segment_122.wav,-269.77936,139.35211,-12.502652,17.439213,-2.0729885,3.1823728,-28.448719,-30.643387,-21.127,7.955118,10.448856,2.213685,-15.352694,283.8721,0.15864977,15.594900889629892,11.474356638778733,0.47224283,0.06675459,0.010597048,2880.773083942491,3779.4696287735883,0.05883508441091954,1.366752942873305,6.5619607
source10_segment_123.wav,-258.10403,125.64698,-25.24003,25.118898,-5.1511636,4.5214653,-25.981993,-29.769728,-20.530539,7.127346,11.303414,1.9927596,-15.547595,262.99612,0.028179217,15.086351230793536,11.408629852598702,0.49693525,0.0633497,0.013421213,3308.8831847712313,3834.5989790329363,0.07729997306034483,1.1621265950628874,5.742748
source10_segment_124.wav,-147.47502,155.32326,-29.071266,27.640383,11.354913,6.4951525,-38.107033,-13.845016,-14.738716,9.914493,7.0692,6.1917605,-7.0878596,128.88,-0.13947453,15.428544822766943,10.367844530609093,0.5566632,0.056819856,0.003640451,2466.7029490889868,3282.3226378613267,0.057112068965517244,11.699833936703989,5.9257827
source10_segment_125.wav,-165.28969,145.56233,-19.662916,35.774155,5.918121,5.880831,-32.492805,-18.590935,-16.8463,8.275557,3.315627,6.7912498,-9.590863,254.4339,-0.09212429,15.150577645328351,9.560050008020179,0.5345531,0.0560631,0.0051797787,2680.753678123194,3563.1461019926396,0.05472117456896552,10.02795445457144,6.598193
source10_segment_126.wav,-211.24867,101.11552,-41.93832,7.5467024,6.547329,8.400786,-11.915504,-3.309647,-9.794708,8.187491,4.864521,-0.725238,-9.6774435,708.8557,0.043934412,15.204537954305565,11.155114493473274,0.52926743,0.06302139,0.026468325,3976.95329572891,4256.628345479462,0.1025110003591954,3.0057275903954928,4.8246813
source10_segment_127.wav,-121.59535,68.93916,-52.58371,-15.953199,2.7897508,7.0786757,-7.6841207,7.4798894,-9.331368,1.7856467,-7.9073024,-6.5456285,-7.6279182,413.39975,0.22498447,14.950156262137126,9.243854771309472,0.57219535,0.04203753,0.05173363,5206.454556590236,5039.4097502569475,0.14918956537356323,7.043451986420965,3.952977
source10_segment_128.wav,-255.18845,112.698616,-27.024574,32.350117,-6.0531173,3.062245,-28.122147,-30.756472,-18.188314,7.2819886,7.089649,-1.4084218,-13.743041,286.36868,0.062554955,14.830005543458665,11.199971215374225,0.5028166,0.06538154,0.019757513,3699.2425087553183,3919.3880810529795,0.09591078484195402,1.374392129513139,5.713903
source10_segment_129.wav,-292.40204,132.51115,-20.239447,17.316048,0.05383803,-2.1501977,-25.739437,-28.088713,-22.736944,4.657755,10.267623,0.02925771,-16.936554,246.91356,-0.04051641,15.213750121239626,11.112535787504275,0.45737588,0.06889527,0.010376776,3062.6217476188394,3907.3550810680904,0.06583939475574713,0.8427571427733825,6.7832446
source10_segment_13.wav,-96.51868,57.679405,-66.24791,-18.72671,4.844182,8.499751,-2.590765,14.2249,-8.947758,1.1411388,-7.3457704,-5.549881,-7.996458,102.85607,0.6847185,14.603860029385327,7.734779650583341,0.5186296,0.043059614,0.044751823,5269.7928827912265,4979.735388582875,0.15514435165229884,10.594598888225768,3.9846892
source10_segment_130.wav,-268.6976,126.268845,-26.951868,19.657154,-3.895057,-0.068213865,-23.126476,-22.42381,-15.320506,6.6656656,7.838486,1.8193322,-13.306305,293.82117,0.18354061,14.881232333230264,13.393596060638922,0.5199205,0.06910434,0.015624707,3333.77906756636,3951.8075725480453,0.0761157507183908,0.8789921911390273,5.70978
source10_segment_131.wav,-144.27907,160.15645,-29.773806,26.735971,11.822566,3.9903193,-35.498333,-10.341821,-13.0979805,11.688324,3.9900243,4.0547214,-5.72703,108.46193,-0.14234635,15.460590562604201,9.578472955672755,0.56426156,0.05424853,0.0031725874,2389.2893940856075,3196.9660888912,0.05588855962643678,12.895028446068869,5.805458
source10_segment_132.wav,-239.2358,133.54182,-24.80132,30.656635,-7.463519,-0.22134572,-24.953516,-24.929955,-15.396094,7.751524,9.967072,4.8277636,-16.083145,424.02444,0.12762064,16.18143152711005,15.536274906755844,0.47977605,0.07699851,0.0122670205,3132.05018477035,3522.2514814886367,0.07801836386494253,3.0647705139301586,6.1123347
source10_segment_133.wav,-159.14145,58.06031,-63.92628,-9.291359,-0.17519353,9.073099,-3.4427674,12.460532,-1.8468074,2.549624,-6.8500886,-7.483154,-7.551149,433.26788,0.2625653,14.67633546379231,10.68083937942896,0.5214427,0.036347236,0.047913995,5260.076637387069,4853.957653037382,0.1591852999281609,4.225846629670547,3.891635
source10_segment_134.wav,-191.57207,89.36853,-41.81698,2.400285,-1.5769455,6.6155915,-17.46776,-9.109594,-14.190177,6.6910877,0.31261098,-2.2131534,-8.07726,626.565,0.0746135,14.921464353944595,11.709532589650575,0.49644852,0.06510184,0.038913142,4562.477216194549,4586.973054688569,0.11772629310344827,2.9777373956527153,5.0269814
source10_segment_135.wav,-273.47394,125.15789,-23.137957,23.277962,-2.496905,-0.08725402,-28.484167,-25.079268,-16.002777,3.9197068,7.5982647,1.0893829,-11.972469,218.11754,-0.0105936825,14.542118083422436,11.533234652074782,0.46452942,0.07518276,0.014149934,3291.295688876512,3940.1984258622597,0.06580572018678162,0.8978774928773156,6.8419385
source10_segment_136.wav,-292.17752,127.58768,-17.873358,19.212378,3.470546,0.7893106,-29.079613,-26.512123,-22.231283,3.1207798,10.199504,1.5766656,-14.881001,268.4189,-0.20390628,14.78751550745622,11.526867983871117,0.48296973,0.06872065,0.017203597,3232.5092750409244,4012.3135362465987,0.06512100395114942,0.8254535664142125,6.460293
source10_segment_137.wav,-169.09909,144.97296,-28.084414,27.350075,2.9097192,1.6674339,-31.8411,-14.769063,-13.986442,12.196319,7.6763873,5.6859775,-6.144577,344.4889,-0.30182475,15.234793610889946,10.676923944533508,0.5566952,0.058834583,0.010331031,2831.668344452964,3444.65329220433,0.06670932112068965,10.497146161386173,5.7482653
source10_segment_138.wav,-165.57309,156.80916,-25.360966,29.157957,13.898794,6.5825667,-37.50076,-16.466421,-17.655527,8.338205,4.7818217,8.658895,-9.376738,121.51107,0.012321188,15.824121955747867,11.16750119706019,0.5348203,0.056826722,0.003557012,2422.8316894159516,3265.789687775016,0.05541150323275862,9.581199266118768,6.1516647
source10_segment_14.wav,-347.50708,73.852356,-13.419972,15.34917,-4.8886623,-2.8722236,-11.335361,4.693493,2.9563668,6.0164647,-1.9762357,-0.6457879,-2.457886,814.6273,-0.07414462,13.72948705941032,9.489088740280598,0.5073541,0.06457164,0.07161946,5601.158609267964,5448.292652704086,0.1483757632902299,0.4588022468331663,5.2939167
source10_segment_140.wav,-132.98724,53.733795,-66.276924,-16.457281,4.050247,7.037747,-2.3927176,17.246319,-6.5014634,3.8772187,-5.0415473,-7.2395887,-4.841052,151.42828,0.14200717,14.421863580675714,10.776235844470051,0.56765205,0.033784043,0.053796474,5418.387747975101,5026.499986267818,0.1607006555316092,5.080145658381456,3.444499
source10_segment_141.wav,-189.28267,86.01812,-36.01405,-5.177805,6.182532,7.3846135,-11.590399,1.3298975,-11.487586,8.269014,1.6073076,-4.456386,-5.9594474,972.4674,0.005862745,14.647053713931102,10.546253988167738,0.5240919,0.05713446,0.042691987,4737.058991373862,4871.89297389385,0.12476989044540229,3.8917226363027284,5.014729
source10_segment_142.wav,-174.12248,153.48087,-26.153864,25.953993,13.723395,7.009393,-24.544504,-12.489903,-6.8883967,10.242134,3.059263,-4.628363,-1.7771196,795.93164,-0.23022357,15.65799753246255,13.686426316116348,0.47777542,0.07512329,0.004116482,2504.430159307888,3390.740811180773,0.04850821659482758,27.18470408045014,7.4086695
source10_segment_144.wav,-195.41588,160.19376,-18.726385,15.719161,6.5466914,3.7508986,-21.665926,-4.0996265,-5.8190045,8.002663,3.8120794,4.4666896,-2.0631583,1311.3254,-0.025244992,15.401280877987125,13.006852453277203,0.5478608,0.06537448,0.0061958,2525.614371406928,3423.4906534603783,0.046285695043103446,21.882197504895444,7.57471
source10_segment_145.wav,-204.87495,174.44058,-7.8360686,18.56428,5.557306,2.395063,-18.252344,-0.25948372,0.36612043,10.103167,2.819507,0.05136645,-2.4466736,1021.86365,-0.07446727,15.145003184489823,11.59292515387976,0.53650784,0.07088253,0.004180366,2086.538990442803,3198.8652908331005,0.034572557471264365,30.095153651932375,8.726457
source10_segment_146.wav,-193.61696,174.53862,-10.469338,23.878948,13.5607815,6.0546994,-21.736591,-5.0397277,-10.387136,6.7005167,5.4690914,1.0027331,-7.149478,573.43964,0.039601408,15.771156531403927,17.164009036360763,0.51186544,0.07225903,0.0019553918,1912.8940287980652,3029.0288322349998,0.0319964529454023,30.83033618023027,9.308335
source10_segment_147.wav,-160.37349,187.22638,-16.163445,18.676384,2.0729327,3.802083,-17.876314,-0.98008204,-2.4691901,5.975239,5.537697,2.6003134,-2.9160056,453.31345,-0.1464151,15.692708767787334,11.765872113810815,0.51811683,0.06816872,0.0021990002,1773.3077480610377,2691.5173719149498,0.03076171875,36.80699731788539,9.201639
source10_segment_150.wav,-135.28183,85.73317,-39.489796,-9.257821,0.4044734,11.204938,-9.396992,4.6980824,-9.526236,1.6322584,-4.673095,-2.7373106,-4.7614846,1139.0532,0.041044705,14.30649879515757,10.155680283221793,0.5144889,0.060857203,0.046955768,4752.754445649379,4767.162925832605,0.13381712464080459,13.712676761085113,5.220267
source10_segment_151.wav,-111.94258,153.43538,-29.500555,24.67951,-7.2193303,2.0087638,-23.148031,-5.8639708,-4.9641285,-0.29732656,3.970855,-2.431014,2.1153202,386.7215,0.12055267,15.4580991656561,12.475007715413069,0.48194918,0.07611554,0.008242591,2723.3965243976227,3216.5632520305494,0.06928542564655173,41.494221277120445,6.8545938
source10_segment_152.wav,-259.06665,111.91807,-15.5822315,29.478897,2.572041,7.8864064,-24.047667,-9.032846,-8.849536,6.2552776,8.284139,-2.039908,-5.4746084,914.7842,0.04410506,14.896379545484058,14.157517848358292,0.55126554,0.06529961,0.02774741,3956.686705570156,4210.520667044476,0.10830302622126436,2.329715442520733,5.918661
source10_segment_153.wav,-155.22438,166.30916,-18.744888,23.598396,3.8506396,9.750888,-19.163214,-3.1545937,-4.6510262,3.5511236,2.0979679,-6.0350547,-4.4898996,445.84436,-0.0591015,15.22294575432311,14.621780833928048,0.49196503,0.08084365,0.0038834838,2161.5034675433435,3107.578719806504,0.04063397988505747,35.38716709379085,9.958381
source10_segment_154.wav,-178.68637,158.45699,-16.283468,29.79217,16.095015,8.948932,-23.102306,-8.639265,-4.5958576,7.781149,-0.59577453,-2.0575254,-2.2726517,817.3342,-0.13746582,15.741422308333393,13.030892280533847,0.5056456,0.08319061,0.0033845922,2317.176572344038,3305.3073334821643,0.039646192528735635,30.9527240531476,8.998483
source10_segment_155.wav,-157.72722,186.03119,-16.411905,20.82841,6.4769554,6.5651183,-18.970547,-4.737092,-12.810764,3.0330312,4.539189,1.6060809,-5.6826944,255.07262,-0.3318246,15.909028644149485,11.532189293091927,0.45387474,0.07829163,0.002127495,1779.8204021698498,2730.442230814256,0.033483746408045974,37.108212267156325,9.642725
source10_segment_157.wav,-159.98021,187.53543,-18.3614,15.233324,-1.6701821,-1.2854929,-19.229483,0.9112021,-1.570829,8.429647,4.333744,1.5658544,-1.9830444,451.4068,-0.16132778,15.559425719049269,11.085236962493505,0.5260075,0.06377302,0.002229742,1836.232660066663,2699.2216436851418,0.036722117456896554,34.89073530364932,8.135662
source10_segment_158.wav,-211.27205,171.9839,-9.925521,19.125141,12.995861,14.740991,-12.926814,-2.261514,-6.3618746,6.1630635,5.792914,4.213664,-1.8614914,656.4814,0.09067367,15.699524350546913,10.663083730476632,0.5542767,0.06953403,0.002750323,1993.301871649211,3144.6890750875646,0.033506196120689655,18.06823946082846,9.553525
source10_segment_159.wav,-211.58684,164.64224,-16.050869,13.602076,9.940274,6.6620483,-23.84322,-7.15205,-6.5264144,11.000402,6.1034617,2.3323295,-6.014087,607.8164,-0.05682542,15.533720471769524,12.638157889359864,0.5265805,0.07021938,0.0056708343,2290.2737615932447,3293.836755734759,0.047088272270114945,14.040792295536985,7.2387915
source10_segment_16.wav,-362.96915,83.82184,-9.000362,35.5942,-3.0644042,4.3326087,2.1123571,9.750711,9.350258,3.784306,-1.0653687,1.3493243,-8.393951,230.48302,-0.06900909,14.664255719545835,10.10929707214134,0.58251935,0.056233212,0.042715307,4941.232866467396,5005.082527926935,0.11586857938218391,0.06534765665069481,6.5472817
source10_segment_160.wav,-68.36208,49.863613,-59.213436,-21.793411,1.776037,8.865725,-2.9423544,16.53686,-8.50809,-2.6538796,-10.296792,-6.508637,-2.448228,111.40059,-0.06160926,14.614895012092786,10.30255452658274,0.49577272,0.03513046,0.064117685,5753.8032209542025,5323.403043520588,0.16402321300287356,17.28826848402447,3.9833894
source10_segment_161.wav,-210.41298,90.07795,-37.81265,3.99448,-7.1898317,5.040107,-21.01271,-13.436955,-13.33784,4.559702,2.188292,1.3739549,-4.475469,1039.4905,0.07226717,14.57511926585889,11.452769099558685,0.4542128,0.06881862,0.040394407,4588.799661384854,4557.6578257737765,0.12181775323275862,4.939217425468297,5.632117
source10_segment_163.wav,-282.0176,115.701225,-24.606007,15.674197,-1.3553675,1.7913946,-23.307503,-17.104588,-12.089646,10.050716,13.609,5.5596533,-8.8408785,529.6693,0.10258054,14.987089342497967,11.533635709100821,0.49548945,0.05850957,0.023789981,3722.3792786268036,4190.05785005583,0.08712733477011494,1.6031595970573969,5.165674
source10_segment_164.wav,-159.08409,152.87915,-31.674263,23.499266,11.740393,6.224298,-43.34159,-15.024345,-11.003248,9.402672,9.013408,3.0852296,-8.907972,94.50549,0.12299789,16.062513186647458,10.865507265559126,0.55370814,0.0492529,0.0051776655,2599.1894033432454,3281.7212610251618,0.06794405531609195,8.015831645642747,5.336473
source10_segment_165.wav,-192.43074,143.98021,-25.492134,24.983683,2.7031956,0.8907715,-35.034176,-21.563095,-14.00306,11.597477,9.099466,4.4087358,-11.840743,389.23132,-0.104111224,15.702786461991764,10.415972838071275,0.5272732,0.064995885,0.00835299,2816.0966118620704,3500.1304082156717,0.07191204202586207,5.9423269356326385,5.674165
source10_segment_166.wav,-171.6267,57.111855,-52.659122,-11.018068,-0.43477964,5.774612,-4.884757,12.204444,-6.4342117,1.7115031,-6.8743587,-5.0003204,-6.1726623,988.3432,0.12857382,14.67339867005697,9.008954476743869,0.5251649,0.05300371,0.06090276,5572.5577122635505,5199.760644761208,0.1578607668821839,5.016084170345798,4.4652715
source10_segment_167.wav,-182.3005,64.260284,-52.21742,-9.1182375,-4.0129333,5.2076864,-12.118614,4.2038236,-8.947437,4.6575913,-8.287296,-1.5597801,-5.0171847,871.66077,0.0895722,14.782072242227295,12.254410844046282,0.48640192,0.05745275,0.057203,5337.107538370625,4928.18027398107,0.15382543103448276,4.555436164716721,4.5038357
source10_segment_168.wav,-323.64355,91.90178,-33.226315,13.081224,-3.633355,1.5979373,-20.853077,-16.012564,-12.743247,3.1736016,8.2442665,6.748324,-3.8556378,343.25195,0.09324018,14.925825251897503,12.369401593879942,0.4466364,0.060851928,0.03709625,4440.041306366986,4605.371805044632,0.10429575251436782,0.23887440629001988,5.509096
source10_segment_169.wav,-320.07462,80.52852,-36.446423,20.992624,-5.322478,0.8982163,-19.828222,-12.298239,-3.7916694,4.6326127,4.9338503,9.226343,-3.8017654,223.41933,0.010448829,15.305512249868318,12.680325050136984,0.356612,0.05479553,0.040746186,4763.214936497397,4578.060362055084,0.11257408405172414,0.1449936830271789,6.3289485
source10_segment_17.wav,-249.20232,134.07243,-23.527802,19.94393,4.746919,0.92596954,-26.336838,-4.532882,-6.199533,5.532178,2.10728,4.3404255,-3.9053614,841.2742,-0.16561648,15.024651938036438,10.698094117460636,0.49286556,0.06866533,0.015181033,3247.867070440038,3913.4445238428984,0.07216460129310345,5.266465048359524,6.5625696
source10_segment_170.wav,-326.79742,68.17861,-37.35731,16.973576,-21.740948,-6.305154,-13.933571,-3.0638087,2.095336,8.575847,3.3136551,4.343708,-2.287742,298.33392,-0.0029515577,15.03167775793837,12.256867655140686,0.4324888,0.070047766,0.055965792,5292.044263429656,4732.463483672482,0.13965966235632185,0.15264133188464393,5.498729
source10_segment_171.wav,-192.67015,148.171,-28.132664,23.501705,2.8363335,0.89987946,-36.6749,-20.761606,-15.667525,7.282603,5.512386,3.1956856,-13.468294,294.15628,-0.03923213,15.38653644024001,14.632706515691906,0.5149,0.056872774,0.0070799543,2689.4918927402077,3346.8186714713315,0.07014973958333333,6.397325081147813,5.9569464
source10_segment_172.wav,-153.4111,161.8726,-28.39698,23.002827,12.995962,4.1452503,-42.917244,-12.9115,-13.089322,7.7129393,8.232703,0.36675075,-9.346577,67.657845,0.0047509624,15.945665087345958,9.28404362230708,0.53225,0.05094562,0.0029731516,2335.52428131856,3153.167515395363,0.05679216056034483,10.797601027317302,5.726703
source10_segment_173.wav,-261.1963,123.96124,-25.814268,24.307463,0.9787056,3.993552,-25.938768,-17.75894,-10.859493,9.921121,10.08069,3.5988455,-10.570298,360.3629,0.21242899,15.669861547885239,11.930678826269432,0.48121417,0.07286122,0.019792624,3465.166133318309,3901.9783538648912,0.07930360991379311,1.6163520414995922,5.5818286
source10_segment_174.wav,-145.74673,54.723858,-58.026,-17.641129,1.036511,5.2067137,-4.2117395,12.283534,-7.432153,1.3297745,-6.7348723,-6.363257,-7.5920763,537.36115,0.01588761,14.408104467170016,8.804595135557312,0.53634197,0.04521556,0.06131336,5584.257662991473,5190.424590992368,0.16116087464080459,5.227181831019462,3.8135703
source10_segment_175.wav,-215.14455,48.38019,-53.402176,-2.0680618,-8.303208,7.7755322,-3.7926226,7.552611,1.5951593,4.7187552,-11.37781,-1.1976886,-3.9569933,1161.0615,0.018367184,14.519219625441783,12.52449212899947,0.5132808,0.051448897,0.07206191,5885.643728626789,5008.56661608976,0.1858611709770115,3.661616808411832,3.7584171
source10_segment_176.wav,-296.09888,106.51555,-29.2568,20.956133,-5.3347106,1.4968791,-22.76836,-23.353928,-12.387508,9.878565,7.6387596,4.3640027,-9.455969,239.35693,0.03397926,14.839074398673295,11.149894283553243,0.46691534,0.080879115,0.020723261,3878.0091767118715,4259.283443393182,0.0987169989224138,0.3261095067120098,6.064204
source10_segment_177.wav,-313.1844,102.40775,-29.501572,19.223125,-3.5828893,2.6588607,-17.397102,-20.206978,-13.745046,3.8983936,7.7188168,3.9810054,-8.908424,306.52875,0.13674639,14.432551527251723,11.020718847061767,0.46154872,0.07565881,0.026809746,4103.217988293397,4384.326112346198,0.10249416307471264,0.2586977428762038,5.988744
source10_segment_178.wav,-334.97156,109.56857,-18.436895,13.141982,-1.5723888,-0.2740861,-21.757088,-15.816308,-11.877628,8.5399,11.455074,2.7753372,-8.425233,196.98883,0.23918535,14.394666889352582,9.059962174750913,0.4650174,0.06894702,0.02782139,4006.176270714832,4665.871463687092,0.08686355064655173,0.14486018720088323,6.0418043
